time,tempICP,hum,tempSI7021,windSpeed,pres,RVPin,TMPPin,noise,noiseCalib,lum,meanRadTempPin,meanRadTempCalib,trNat,trFor
Sat Nov 11 18:03:34 2023,22.09633,47.11203,21.87643,0.007719666,99868.76,2320,2942,30,52.882,0.0,20.75,19.77,18.27319,19.73383
Sat Nov 11 18:04:35 2023,22.09633,47.08914,21.9086,0.004825715,99866.56,2306,2973,55,41.14369,0.0,20.6875,19.68,18.0715,19.65109
Sat Nov 11 18:05:36 2023,22.09366,47.1044,21.87643,0.004522242,99864.59,2305,2928,33,51.45948,0.0,20.6875,19.68,18.10074,19.65262
Sat Nov 11 18:06:36 2023,22.08565,47.1044,21.8657,0.002883373,99861.75,2295,2928,57,43.99794,0.0,20.6875,19.68,18.11044,19.65918
Sat Nov 11 18:07:37 2023,22.07497,47.12729,21.84425,0.007320491,99860.83,2319,2992,39,47.63866,0.0,20.6875,19.68,18.12982,19.64395
Sat Nov 11 18:08:38 2023,22.07764,47.14255,21.8657,0.004852332,99864.51,2307,2928,24,55.17508,0.0,20.6875,19.68,18.11044,19.65155
Sat Nov 11 18:09:39 2023,22.06696,47.14255,21.85498,0.008366301,99865.59,2323,2947,41,45.87057,0.0,20.6875,19.68,18.12015,19.64078
Sat Nov 11 18:10:40 2023,22.06429,47.15018,21.84425,0.004771794,99865.44,2307,2934,33,51.45948,0.0,20.6875,19.68,18.12982,19.65213
Sat Nov 11 18:11:40 2023,22.06963,47.15781,21.83353,0.0047318,99866.05,2307,2931,34,50.92837,0.0,20.6875,19.68,18.1395,19.6524
Sat Nov 11 18:12:41 2023,22.06161,47.14255,21.84425,0.003889616,99865.92,2302,2923,27,54.10399,0.0,20.625,19.59,17.95663,19.5643
Sat Nov 11 18:13:42 2023,22.05894,47.14255,21.84425,0.008310766,99871.06,2323,2944,44,42.27936,0.0,20.6875,19.68,18.12982,19.64111
Sat Nov 11 18:14:43 2023,22.05894,47.15018,21.83353,0.002153718,99873.06,2290,2941,27,54.10399,0.0,20.625,19.59,17.9664,19.57205
Sat Nov 11 18:15:44 2023,22.04826,47.16544,21.8228,0.01388084,99875.86,2342,3002,39,47.63866,0.0,20.6875,19.68,18.14917,19.62762
Sat Nov 11 18:16:45 2023,22.02423,47.17307,21.8228,0.007947994,99876.81,2322,2997,22,55.82215,0.0,20.625,19.59,17.9762,19.5509
Sat Nov 11 18:17:45 2023,22.01622,47.17307,21.81208,0.007167113,99879.48,2319,3005,43,43.6481,0.0,20.625,19.59,17.98596,19.55344
Sat Nov 11 18:18:46 2023,22.00287,47.19595,21.79063,0.00205399,99881.52,2290,2934,26,54.47589,0.0,20.625,19.59,18.00546,19.57291
Sat Nov 11 18:19:47 2023,21.9735,47.21121,21.76918,0.008436428,99884.84,2325,2992,22,55.82215,0.0,20.625,19.59,18.02487,19.55045
Sat Nov 11 18:20:48 2023,21.95747,47.22647,21.76918,0.002621441,99886.58,2295,2928,71,53.42532,0.0,20.5625,19.5,17.85144,19.47955
Sat Nov 11 18:21:49 2023,21.91742,47.27988,21.74773,0.006866262,99887.88,2319,3003,21,56.12846,0.0,20.5625,19.5,17.87106,19.46393
Sat Nov 11 18:22:49 2023,21.91475,47.29514,21.71555,0.006947942,99886.45,2320,2999,47,36.04727,0.0,20.5625,19.5,17.90039,19.46417
Sat Nov 11 18:23:50 2023,21.88004,47.3104,21.71555,0.006947942,99882.33,2320,2997,26,54.47589,0.0,20.5625,19.5,17.90039,19.46417
Sat Nov 11 18:24:51 2023,21.86134,47.35617,21.68337,0.008249707,99877.8,2326,2999,25,54.83252,0.0,20.5625,19.5,17.92963,19.46088
Sat Nov 11 18:25:52 2023,21.83998,47.37906,21.68337,0.0049192,99876.03,2311,2994,30,52.882,0.0,20.5,19.41,17.75607,19.3801
Sat Nov 11 18:26:53 2023,21.8293,47.40958,21.67265,0.001587449,99871.34,2288,2927,48,32.30866,0.0,20.5,19.41,17.7659,19.3949
Sat Nov 11 18:27:54 2023,21.81061,47.46298,21.62975,0.007977297,99873.81,2326,3008,27,54.10399,0.0,20.5,19.41,17.80508,19.37097
Sat Nov 11 18:28:54 2023,21.78123,47.46298,21.61903,0.006733327,99871.81,2321,3006,23,55.50464,0.0,20.5,19.41,17.81485,19.37491
Sat Nov 11 18:29:55 2023,21.77856,47.4935,21.61903,0.003334774,99869.77,2303,2981,24,55.17508,0.0,20.5,19.41,17.81485,19.38699
Sat Nov 11 18:30:56 2023,21.75453,47.53928,21.59757,0.008065982,99868.38,2327,3010,26,54.47589,0.0,20.4375,19.32,17.66068,19.27966
Sat Nov 11 18:31:57 2023,21.75186,47.56217,21.57613,0.01128428,99866.42,2339,3014,21,56.12846,0.0,20.4375,19.32,17.68033,19.27112
Sat Nov 11 18:32:58 2023,21.72783,47.59268,21.5654,0.006716355,99866.37,2322,3010,68,52.09603,0.0,20.4375,19.32,17.69016,19.28436
Sat Nov 11 18:33:59 2023,21.71982,47.60794,21.54395,0.005550354,99866.81,2317,2942,20,56.42435,0.0,20.4375,19.32,17.70975,19.28854
Sat Nov 11 18:34:59 2023,21.70914,47.6232,21.55467,0.01240317,99863.29,2343,3007,32,51.95999,0.0,20.4375,19.32,17.69998,19.26877
Sat Nov 11 18:36:00 2023,21.68777,47.63083,21.53323,0.005919718,99864.06,2319,2998,25,54.83252,0.0,20.4375,19.32,17.71954,19.28745
Sat Nov 11 18:37:01 2023,21.67976,47.67661,21.53323,0.006571249,99860.28,2322,3015,23,55.50464,0.0,20.375,19.23,17.5455,19.19391
Sat Nov 11 18:38:02 2023,21.66374,47.69949,21.50105,0.005995126,99863.19,2320,3005,28,53.71545,0.0,20.375,19.23,17.5751,19.19632
Sat Nov 11 18:39:03 2023,21.64238,47.73001,21.51177,0.005028506,99858.86,2315,3007,22,55.82215,0.0,20.375,19.23,17.56528,19.19955
Sat Nov 11 18:40:03 2023,21.63704,47.74527,21.4796,0.009553661,99856.12,2335,3007,23,55.50464,0.0,20.375,19.23,17.59479,19.18588
Sat Nov 11 18:41:04 2023,21.62369,47.76053,21.4796,0.003071966,99855.08,2304,2993,19,56.71048,0.0,20.3125,19.14,17.42029,19.11676
Sat Nov 11 18:42:05 2023,21.62636,47.76816,21.45815,0.008116348,99856.77,2330,3015,28,53.71545,0.0,20.375,19.23,17.61441,19.19037
Sat Nov 11 18:43:06 2023,21.60767,47.77579,21.45815,0.009161716,99855.36,2334,3019,27,54.10399,0.0,20.3125,19.14,17.44016,19.09561
Sat Nov 11 18:44:07 2023,21.60767,47.78342,21.4367,0.009871562,99855.59,2337,3022,23,55.50464,0.0,20.3125,19.14,17.45996,19.09402
Sat Nov 11 18:45:08 2023,21.58897,47.80631,21.44743,0.009932609,99855.03,2337,3024,26,54.47589,0.0,20.3125,19.14,17.45004,19.09363
Sat Nov 11 18:46:08 2023,21.58897,47.79868,21.4367,0.008779381,99854.01,2333,3015,22,55.82215,0.0,20.3125,19.14,17.45996,19.09714
Sat Nov 11 18:47:09 2023,21.57562,47.82919,21.4367,0.01103795,99854.57,2341,3014,31,52.43322,0.0,20.3125,19.14,17.45996,19.09082
Sat Nov 11 18:48:10 2023,21.56761,47.82919,21.42597,0.009810751,99854.82,2337,3015,23,55.50464,0.0,20.3125,19.14,17.46985,19.09439
Sat Nov 11 18:49:11 2023,21.56494,47.87497,21.3938,0.01264578,99852.95,2347,3024,23,55.50464,0.0,20.3125,19.14,17.49942,19.08762
Sat Nov 11 18:50:12 2023,21.54358,47.89786,21.38307,0.009849308,99852.54,2338,3015,32,51.95999,0.0,20.25,19.05,17.33475,19.0033
Sat Nov 11 18:51:12 2023,21.53557,47.89023,21.37234,0.005874436,99848.55,2322,3008,23,55.50464,0.0,20.25,19.05,17.34467,19.0159
Sat Nov 11 18:52:13 2023,21.53023,47.89786,21.37234,0.006086059,99847.82,2323,3019,24,55.17508,0.0,20.25,19.05,17.34467,19.01517
Sat Nov 11 18:53:14 2023,21.52756,47.89023,21.37234,0.008702404,99846.2,2334,3013,20,56.42435,0.0,20.25,19.05,17.34467,19.00684
Sat Nov 11 18:54:15 2023,21.51154,47.90549,21.37234,0.005464009,99846.28,2320,3006,28,53.71545,0.0,20.25,19.05,17.34467,19.01736
Sat Nov 11 18:55:16 2023,21.51154,47.91312,21.36163,0.00669826,99844.66,2326,3021,34,50.92837,0.0,20.25,19.05,17.35458,19.01328
Sat Nov 11 18:56:17 2023,21.50085,47.92838,21.36163,0.006474624,99847.18,2325,3014,53,36.86404,0.0,20.1875,18.96,17.17923,18.92258
Sat Nov 11 18:57:17 2023,21.49284,47.96652,21.34017,0.00960799,99849.75,2338,3026,32,51.95999,0.0,20.1875,18.96,17.19928,18.91299
Sat Nov 11 18:58:18 2023,21.47949,47.96652,21.34017,0.00494784,99852.39,2318,3014,21,56.12846,0.0,20.25,19.05,17.37442,19.01968
Sat Nov 11 18:59:19 2023,21.47682,47.97415,21.32945,0.004907356,99854.43,2318,2960,22,55.82215,0.0,20.1875,18.96,17.20926,18.92874
Sat Nov 11 19:00:20 2023,21.46347,47.98941,21.34017,0.01105445,99853.18,2343,3021,43,43.6481,0.0,20.1875,18.96,17.19928,18.90887
Sat Nov 11 19:01:21 2023,21.46347,48.0123,21.31873,0.01092491,99855.59,2343,3024,27,54.10399,0.0,20.1875,18.96,17.21927,18.9097
Sat Nov 11 19:02:22 2023,21.45279,47.98941,21.31873,0.009488767,99850.56,2338,3022,48,32.30866,0.0,20.1875,18.96,17.21927,18.91376
Sat Nov 11 19:03:22 2023,21.45012,48.01993,21.29727,0.002983425,99849.12,2307,2955,28,53.71545,0.0,20.1875,18.96,17.2392,18.9371
Sat Nov 11 19:04:23 2023,21.43944,48.0123,21.32945,0.008222086,99846.91,2333,3011,22,55.82215,0.0,20.1875,18.96,17.20926,18.91739
Sat Nov 11 19:05:24 2023,21.40739,47.98941,21.27583,0.008458795,99850.26,2335,3015,24,55.17508,0.0,20.1875,18.96,17.25909,18.91763
Sat Nov 11 19:06:25 2023,21.42876,48.01993,21.28654,0.008775496,99851.42,2336,3029,19,56.71048,0.0,20.1875,18.96,17.24915,18.91647
Sat Nov 11 19:07:26 2023,21.42075,48.03519,21.2651,0.01412364,99852.67,2354,3038,26,54.47589,0.0,20.125,18.87,17.09366,18.81033
Sat Nov 11 19:08:27 2023,21.41006,48.05045,21.2651,0.007174606,99852.83,2330,3023,32,51.95999,0.0,20.125,18.87,17.09366,18.83026
Sat Nov 11 19:09:27 2023,21.39404,48.06571,21.25437,0.01054183,99850.29,2343,3026,31,52.43322,0.0,20.125,18.87,17.1037,18.82016
Sat Nov 11 19:10:28 2023,21.3887,48.05808,21.27583,0.008983725,99846.39,2337,3024,29,53.30872,0.0,20.125,18.87,17.08362,18.82431
Sat Nov 11 19:11:29 2023,21.38336,48.08859,21.2222,0.008699203,99840.04,2337,2970,28,53.71545,0.0,20.0625,18.78,16.95779,18.73447
Sat Nov 11 19:12:30 2023,21.37268,48.09622,21.23293,0.008755646,99835.63,2337,3026,25,54.83252,0.0,20.125,18.87,17.12372,18.82584
Sat Nov 11 19:13:31 2023,21.37001,48.10385,21.2222,0.008963475,99828.58,2338,3024,26,54.47589,0.0,20.0625,18.78,16.95779,18.73367
Sat Nov 11 19:14:31 2023,21.36734,48.08096,21.23293,0.00455211,99822.24,2318,3015,24,55.17508,0.0,20.0625,18.78,16.94766,18.74899
Sat Nov 11 19:15:32 2023,21.362,48.09622,21.2222,0.007933455,99817.12,2334,3015,36,49.75749,0.0,20.0625,18.78,16.95779,18.73694
Sat Nov 11 19:16:33 2023,21.34064,48.09622,21.2222,0.007933455,99811.98,2334,3017,19,56.71048,0.0,20.0625,18.78,16.95779,18.73694
Sat Nov 11 19:17:34 2023,21.33797,48.13437,21.20075,0.009387389,99806.43,2340,3023,34,50.92837,0.0,20.0625,18.78,16.97797,18.73276
Sat Nov 11 19:18:35 2023,21.3353,48.13437,21.20075,0.009387389,99802.25,2340,3027,22,55.82215,0.0,20.0625,18.78,16.97797,18.73276
Sat Nov 11 19:19:35 2023,21.32996,48.12674,21.20075,0.004437233,99798.26,2318,2957,22,55.82215,0.0,20.0625,18.78,16.97797,18.74988
Sat Nov 11 19:20:36 2023,21.32195,48.17252,21.16857,0.006506291,99796.67,2329,3024,21,56.12846,0.0,20.0625,18.78,17.00812,18.74261
Sat Nov 11 19:21:37 2023,21.30859,48.17252,21.15784,0.008365159,99790.65,2337,3025,31,52.43322,0.0,20.0625,18.78,17.01816,18.73672
Sat Nov 11 19:22:38 2023,21.29791,48.18015,21.14712,0.00992219,99790.08,2343,3034,26,54.47589,0.0,20.0625,18.78,17.02817,18.73227
Sat Nov 11 19:23:39 2023,21.27388,48.18778,21.15784,0.01176759,99787.76,2349,3029,25,54.83252,0.0,20.0625,18.78,17.01816,18.72687
Sat Nov 11 19:24:40 2023,21.28456,48.21066,21.15784,0.00446348,99788.39,2319,3021,23,55.50464,0.0,20.0625,18.78,17.01816,18.75031
Sat Nov 11 19:25:40 2023,21.27121,48.21066,21.1364,0.009861524,99791.56,2343,3024,26,54.47589,0.0,20.0,18.69,16.86212,18.64081
Sat Nov 11 19:26:41 2023,21.26587,48.19541,21.12567,0.005087162,99792.45,2323,3027,17,57.25593,0.0,20.0,18.69,16.87222,18.65707
Sat Nov 11 19:27:42 2023,21.26854,48.21829,21.12567,0.004176063,99790.39,2318,2993,24,55.17508,0.0,20.0,18.69,16.87222,18.66074
Sat Nov 11 19:28:43 2023,21.25252,48.22592,21.11495,0.009740811,99793.7,2343,3023,22,55.82215,0.0,20.0,18.69,16.88232,18.6416
Sat Nov 11 19:29:44 2023,21.24985,48.21829,21.12567,0.007950301,99793.43,2336,3030,27,54.10399,0.0,20.0,18.69,16.87222,18.64694
Sat Nov 11 19:30:45 2023,21.24985,48.20303,21.11495,0.01119545,99787.42,2348,3039,21,56.12846,0.0,20.0,18.69,16.88232,18.63736
Sat Nov 11 19:31:45 2023,21.24451,48.24118,21.10422,0.01024668,99780.48,2345,2981,36,49.75749,0.0,19.9375,18.6,16.71567,18.54843
Sat Nov 11 19:32:46 2023,21.23383,48.21829,21.10422,0.003008636,99780.46,2311,2960,44,42.27936,0.0,19.9375,18.6,16.71567,18.57529
Sat Nov 11 19:33:47 2023,21.2365,48.24881,21.0935,0.006396446,99780.63,2330,3010,27,54.10399,0.0,19.9375,18.6,16.72586,18.56131
Sat Nov 11 19:34:48 2023,21.22849,48.27933,21.0935,0.006396446,99783.15,2330,3035,25,54.83252,0.0,19.9375,18.6,16.72586,18.56131
Sat Nov 11 19:35:49 2023,21.21513,48.27933,21.08277,0.01130258,99779.5,2349,3003,22,55.82215,0.0,19.9375,18.6,16.73602,18.54575
Sat Nov 11 19:36:50 2023,21.21513,48.27933,21.07204,0.008437485,99779.21,2339,3043,24,55.17508,0.0,19.9375,18.6,16.74619,18.55469
Sat Nov 11 19:37:50 2023,21.20712,48.27933,21.0506,0.01051412,99781.53,2347,3045,26,54.47589,0.0,19.9375,18.6,16.76645,18.54874
Sat Nov 11 19:38:51 2023,21.1911,48.2717,21.08277,0.01192042,99779.11,2351,3037,22,55.82215,0.0,19.9375,18.6,16.73602,18.54401
Sat Nov 11 19:39:52 2023,21.1911,48.27933,21.0506,0.005381794,99779.14,2326,2960,31,52.43322,0.0,19.9375,18.6,16.76645,18.5657
Sat Nov 11 19:40:53 2023,21.18843,48.27933,21.06132,0.01117186,99777.17,2349,3033,37,49.107,0.0,19.9375,18.6,16.75632,18.5466
Sat Nov 11 19:41:54 2023,21.1911,48.29459,21.03987,0.009325652,99776.74,2343,3029,24,55.17508,0.0,19.875,18.51,16.59949,18.46072
Sat Nov 11 19:42:54 2023,21.16974,48.29459,21.0506,0.006876706,99776.79,2333,2960,36,49.75749,0.0,19.875,18.51,16.58926,18.46878
Sat Nov 11 19:43:55 2023,21.16173,48.30222,21.03987,0.01074439,99771.12,2348,3039,27,54.10399,0.0,19.9375,18.6,16.77658,18.54831
Sat Nov 11 19:44:56 2023,21.1644,48.30222,21.02915,0.004190577,99767.56,2320,3024,22,55.82215,0.0,19.9375,18.6,16.78668,18.57074
Sat Nov 11 19:45:57 2023,21.15639,48.30985,21.01842,0.006507282,99763.98,2332,3039,21,56.12846,0.0,19.875,18.51,16.6199,18.47061
Sat Nov 11 19:46:58 2023,21.15639,48.30985,21.03987,0.003411912,99759.63,2315,3021,24,55.17508,0.0,19.875,18.51,16.59949,18.48306
Sat Nov 11 19:47:59 2023,21.14304,48.3251,21.01842,0.005255475,99757.34,2326,2991,31,52.43322,0.0,19.875,18.51,16.6199,18.47537
Sat Nov 11 19:48:59 2023,21.13503,48.30222,21.0077,0.01271576,99753.59,2355,3051,25,54.83252,0.0,19.875,18.51,16.6301,18.45139
Sat Nov 11 19:50:00 2023,21.12968,48.31748,21.0077,0.006241701,99751.59,2331,2982,26,54.47589,0.0,19.875,18.51,16.6301,18.47177
Sat Nov 11 19:51:01 2023,21.13235,48.31748,21.01842,0.01151859,99748.62,2351,3043,25,54.83252,0.0,19.875,18.51,16.6199,18.45453
Sat Nov 11 19:52:02 2023,21.12968,48.33273,20.99697,0.006634664,99746.54,2333,3034,21,56.12846,0.0,19.8125,18.42,16.46262,18.37903
Sat Nov 11 19:53:03 2023,21.12167,48.33273,20.98624,0.003716091,99743.12,2318,3029,23,55.50464,0.0,19.8125,18.42,16.47293,18.3912
Sat Nov 11 19:54:04 2023,21.12167,48.34799,20.98624,0.01132086,99737.22,2351,3049,30,52.882,0.0,19.8125,18.42,16.47293,18.3638
Sat Nov 11 19:55:04 2023,21.11366,48.33273,20.9648,0.007651586,99731.54,2338,2987,36,49.75749,0.0,19.8125,18.42,16.49344,18.37595
Sat Nov 11 19:56:05 2023,21.11099,48.34799,20.98624,0.004045548,99730.58,2320,2977,30,52.882,0.0,19.8125,18.42,16.47293,18.38968
Sat Nov 11 19:57:06 2023,21.10298,48.36325,20.98624,0.0065869,99730.0,2333,3029,31,52.43322,0.0,19.8125,18.42,16.47293,18.37939
Sat Nov 11 19:58:07 2023,21.10031,48.35562,20.95407,0.005008318,99731.31,2326,3024,25,54.83252,0.0,19.8125,18.42,16.50369,18.38599
Sat Nov 11 19:59:08 2023,21.08963,48.37088,20.95407,0.006444864,99733.18,2333,3036,20,56.42435,0.0,19.8125,18.42,16.50369,18.38043
Sat Nov 11 20:00:09 2023,21.07895,48.38614,20.95407,0.007843711,99737.68,2339,3054,26,54.47589,0.0,19.8125,18.42,16.50369,18.37546
Sat Nov 11 20:01:09 2023,21.08162,48.39377,20.94334,0.009618343,99738.29,2346,3024,40,46.79952,0.0,19.8125,18.42,16.51392,18.36987
Sat Nov 11 20:02:10 2023,21.07628,48.4014,20.95407,0.007599653,99741.06,2338,3038,22,55.82215,0.0,19.8125,18.42,16.50369,18.37631
Sat Nov 11 20:03:11 2023,21.05759,48.38614,20.9219,0.004887458,99743.53,2326,3039,28,53.71545,0.0,19.8125,18.42,16.53433,18.3869
Sat Nov 11 20:04:12 2023,21.06293,48.43192,20.94334,0.01136303,99745.32,2352,3041,22,55.82215,0.0,19.8125,18.42,16.51392,18.36459
Sat Nov 11 20:05:13 2023,21.04424,48.41666,20.91117,0.01660789,99747.22,2368,2996,41,45.87057,0.0,19.8125,18.42,16.54456,18.35132
Sat Nov 11 20:06:13 2023,21.04424,48.43955,20.91117,0.007158312,99747.78,2337,2984,26,54.47589,0.0,19.8125,18.42,16.54456,18.37857
Sat Nov 11 20:07:14 2023,21.03355,48.43192,20.91117,0.008639726,99749.69,2343,3047,25,54.83252,0.0,19.75,18.33,16.36673,18.28186
Sat Nov 11 20:08:15 2023,21.02821,48.43192,20.88972,0.003893333,99749.91,2321,3024,30,52.882,0.0,19.75,18.33,16.3873,18.30038
Sat Nov 11 20:09:16 2023,21.01219,48.42429,20.91117,0.001791014,99750.39,2305,3018,17,57.25593,0.0,19.75,18.33,16.36673,18.31125
Sat Nov 11 20:10:17 2023,21.01219,48.42429,20.88972,0.01195762,99750.97,2355,3054,24,55.17508,0.0,19.75,18.33,16.3873,18.27197
Sat Nov 11 20:11:17 2023,21.02554,48.4548,20.88972,0.01164624,99749.65,2354,3053,30,52.882,0.0,19.75,18.33,16.3873,18.27289
Sat Nov 11 20:12:18 2023,21.00151,48.47769,20.86827,0.01120908,99746.75,2353,3056,25,54.83252,0.0,19.75,18.33,16.40784,18.27466
Sat Nov 11 20:13:19 2023,20.9935,48.47006,20.86827,0.007428472,99748.22,2339,3045,27,54.10399,0.0,19.6875,18.24,16.22949,18.19519
Sat Nov 11 20:14:20 2023,20.99617,48.48532,20.86827,0.007192135,99744.81,2338,3034,27,54.10399,0.0,19.75,18.33,16.40784,18.2876
Sat Nov 11 20:15:21 2023,20.98015,48.46243,20.86827,0.007669309,99741.0,2340,3055,20,56.42435,0.0,19.6875,18.24,16.22949,18.19431
Sat Nov 11 20:16:22 2023,20.99083,48.47006,20.83609,0.009303879,99738.73,2347,3046,59,46.14265,0.0,19.6875,18.24,16.26053,18.18933
Sat Nov 11 20:17:22 2023,20.97214,48.47006,20.85754,0.0108454,99739.15,2352,3048,27,54.10399,0.0,19.75,18.33,16.41809,18.27597
Sat Nov 11 20:18:23 2023,20.96413,48.48532,20.84682,0.01168917,99738.15,2355,3056,24,55.17508,0.0,19.6875,18.24,16.25021,18.18167
Sat Nov 11 20:19:24 2023,20.95612,48.47769,20.84682,0.006197834,99734.61,2334,3051,26,54.47589,0.0,19.6875,18.24,16.25021,18.20013
Sat Nov 11 20:20:25 2023,20.94276,48.50821,20.82537,0.004535415,99734.43,2326,3040,26,54.47589,0.0,19.6875,18.24,16.27084,18.20722
Sat Nov 11 20:21:26 2023,20.95078,48.50821,20.82537,0.01095081,99733.47,2353,3041,31,52.43322,0.0,19.6875,18.24,16.27084,18.18436
Sat Nov 11 20:22:27 2023,20.9481,48.50821,20.83609,0.003109306,99730.93,2317,3026,55,41.14369,0.0,19.6875,18.24,16.26053,18.21375
Sat Nov 11 20:23:28 2023,20.93742,48.51584,20.83609,0.004395029,99730.63,2325,3024,18,56.98748,0.0,19.6875,18.24,16.26053,18.20767
Sat Nov 11 20:24:28 2023,20.92941,48.52347,20.80392,0.009130217,99731.58,2347,3059,16,57.51632,0.0,19.625,18.15,16.11276,18.09873
Sat Nov 11 20:25:29 2023,20.91339,48.55399,20.79319,0.01017889,99734.79,2351,2997,45,40.65384,0.0,19.6875,18.24,16.30176,18.18741
Sat Nov 11 20:26:30 2023,20.91873,48.5311,20.78247,0.003247453,99735.09,2319,3045,34,50.92837,0.0,19.6875,18.24,16.31201,18.21359
Sat Nov 11 20:27:31 2023,20.90805,48.53873,20.79319,0.006183522,99734.54,2335,3037,28,53.71545,0.0,19.6875,18.24,16.30176,18.20102
Sat Nov 11 20:28:32 2023,20.91606,48.5311,20.78247,0.007497646,99736.21,2341,3047,54,39.26482,0.0,19.625,18.15,16.13355,18.10483
Sat Nov 11 20:29:32 2023,20.90538,48.51584,20.78247,0.007739513,99735.42,2342,3010,23,55.50464,0.0,19.625,18.15,16.13355,18.10397
Sat Nov 11 20:30:33 2023,20.90805,48.51584,20.78247,0.01319836,99736.97,2361,3056,20,56.42435,0.0,19.625,18.15,16.13355,18.08658
Sat Nov 11 20:31:34 2023,20.90004,48.5311,20.78247,0.007985821,99739.75,2343,2997,24,55.17508,0.0,19.625,18.15,16.13355,18.10309
Sat Nov 11 20:32:35 2023,20.87334,48.51584,20.76102,0.01028088,99740.95,2352,3051,21,56.12846,0.0,19.625,18.15,16.1543,18.09586
Sat Nov 11 20:33:36 2023,20.88135,48.53873,20.78247,0.005718882,99742.42,2333,2994,27,54.10399,0.0,19.625,18.15,16.13355,18.1116
Sat Nov 11 20:34:37 2023,20.87868,48.55399,20.76102,0.01028088,99739.81,2352,3059,43,43.6481,0.0,19.5625,18.06,15.97504,18.00394
Sat Nov 11 20:35:37 2023,20.89203,48.56162,20.76102,0.009439727,99743.11,2349,3003,22,55.82215,0.0,19.5625,18.06,15.97504,18.00674
Sat Nov 11 20:36:38 2023,20.87334,48.57687,20.72884,0.007011415,99740.92,2340,3046,21,56.12846,0.0,19.625,18.15,16.18527,18.10748
Sat Nov 11 20:37:39 2023,20.86533,48.56162,20.75029,0.006654059,99743.21,2338,3050,25,54.83252,0.0,19.5625,18.06,15.9855,18.017
Sat Nov 11 20:38:40 2023,20.86266,48.57687,20.75029,0.01170861,99740.14,2357,3055,30,52.882,0.0,19.625,18.15,16.16464,18.09171
Sat Nov 11 20:39:41 2023,20.8493,48.57687,20.72884,0.005912567,99738.45,2335,3051,19,56.71048,0.0,19.5625,18.06,16.00638,18.02026
Sat Nov 11 20:40:42 2023,20.85999,48.5845,20.73957,0.006606433,99740.59,2338,2994,23,55.50464,0.0,19.5625,18.06,15.99594,18.01733
Sat Nov 11 20:41:42 2023,20.85464,48.56925,20.70739,0.008621234,99741.17,2347,3055,21,56.12846,0.0,19.5625,18.06,16.02719,18.01056
Sat Nov 11 20:42:43 2023,20.84396,48.56925,20.72884,0.01350621,99743.46,2363,3055,23,55.50464,0.0,19.5625,18.06,16.00638,17.99475
Sat Nov 11 20:43:44 2023,20.83328,48.57687,20.71812,0.01516956,99741.95,2368,3070,22,55.82215,0.0,19.5625,18.06,16.01678,17.99033
Sat Nov 11 20:44:45 2023,20.83862,48.5845,20.70739,0.009695348,99741.15,2351,3056,20,56.42435,0.0,19.5625,18.06,16.02719,18.00696
Sat Nov 11 20:45:46 2023,20.83328,48.62265,20.70739,0.01084263,99739.15,2355,3063,26,54.47589,0.0,19.5625,18.06,16.02719,18.00327
Sat Nov 11 20:46:47 2023,20.81726,48.59976,20.69667,0.01168531,99741.64,2358,3065,21,56.12846,0.0,19.5625,18.06,16.0376,18.00089
Sat Nov 11 20:47:47 2023,20.81459,48.61502,20.68594,0.01131328,99737.84,2357,3058,32,51.95999,0.0,19.5625,18.06,16.04797,18.00229
Sat Nov 11 20:48:48 2023,20.81726,48.60739,20.69667,0.006200975,99736.48,2337,2994,25,54.83252,0.0,19.5625,18.06,16.0376,18.01959
Sat Nov 11 20:49:49 2023,20.81192,48.5845,20.69667,0.009914905,99731.86,2352,3061,21,56.12846,0.0,19.5625,18.06,16.0376,18.00644
Sat Nov 11 20:50:50 2023,20.80124,48.60739,20.68594,0.006371305,99726.83,2338,3007,25,54.83252,0.0,19.5,17.97,15.8685,17.92764
Sat Nov 11 20:51:51 2023,20.79323,48.59976,20.69667,0.009091856,99719.13,2349,3037,25,54.83252,0.0,19.5625,18.06,16.0376,18.00916
Sat Nov 11 20:52:51 2023,20.79323,48.5845,20.66449,0.006278687,99719.84,2338,3031,26,54.47589,0.0,19.5,17.97,15.88943,17.92835
Sat Nov 11 20:53:52 2023,20.77988,48.61502,20.66449,0.01030043,99718.25,2354,3007,25,54.83252,0.0,19.5,17.97,15.88943,17.91397
Sat Nov 11 20:54:53 2023,20.83595,48.50821,20.79319,0.008290778,99714.55,2344,3022,28,53.71545,0.0,19.5,17.97,15.76306,17.91846
Sat Nov 11 20:55:54 2023,20.94543,48.3251,20.9219,7.977218e-05,99711.03,2276,2928,22,55.82215,0.0,19.5,17.97,15.63504,17.96667
Sat Nov 11 20:56:55 2023,21.07895,48.09622,21.02915,0.0002052136,99709.84,2279,2983,28,53.71545,0.0,19.625,18.15,15.89185,18.14429
Sat Nov 11 20:57:55 2023,21.18309,47.84445,21.14712,0.001650348,99711.27,2299,2960,23,55.50464,0.0,19.75,18.33,16.1373,18.31055
Sat Nov 11 20:58:56 2023,21.30058,47.63083,21.29727,0.0002458242,99712.92,2275,2944,29,53.30872,0.0,19.9375,18.6,16.5304,18.59409
